1.4
[Horizontals]
257|  5A   | 12 |high| -8  |   -2  |   +2  |8 |4 |3|40 |28 | 0 |Ω |
576|U.?....| 10 |mid| -33 |  -33  |       |3 |4 |3|72 |62 |-26| |
577|.?.....| 14 |mid| -29 |  -29  |       |3 |4 |3|72 |58 |-26| |
578|?......| 18 |mid| -25 |  -25  |       |3 |4 |3|72 |54 |-26| |
579|.......| 22 |mid| -21 |  -21  |       |3 |4 |3|72 |50 |-26| |
580|.......| 26 |mid| -17 |  -17  |       |3 |4 |3|72 |46 |-26| |
581|.......| 31 |mid| -16 |KND -16|       |8 |4 |2|76 |45 |-25|Ω |
581|.......| 31 |mid| -16 |KND -16|       |8 |4 |2|76 |45 |-25|Ω Ω |
582|......?| 0  |  | +0  |   +0  |       |  |4 | |443|-1 |-27| |
212|4A+B+K.| 0  |  | +0  |   +0  |       |  |4 | |180|-1 | 0 | |
214|A+B+K..|126 |smid| +0  |   +8  |       |0 |0 |10|170|44 | 0 |GRND Ω |
214|A+B+K..|126 |smid| +0  |   +8  |       |0 |0 |10|170|44 | 0 |GRND Ω Ω |
261|  6A   | 16 |high| -16 |  -12  |   -2  |12|4 |3|50 |34 | 0 |Ω |
261|  6A   | 16 |high| -16 |  -12  |   -2  |12|4 |3|50 |34 | 0 |Ω Ω |
Couldn't find route from 261 to 264 |
264|  ???  | 50 |mid| -31 |  -16  |       |10|4 |3|95 |45 | 0 | |
265|  ???  | 68 |high| +4  |LNC +26|       |20|10|4|101|33 | 3 | |
277|  ???  | 20 |high| -9  |   +1  |       |8 |4 |3|58 |38 | 0 | |
277|  ???  | 20 |high| -9  |   +1  |       |8 |4 |3|58 |38 | 0 | |
278|  ???  | 36 |high| +6  |STN +10|       |12|10|2|62 |26 |-17|Ω |
278|  ???  | 36 |high| +6  |STN +10|       |12|10|2|62 |26 |-17|Ω Ω |
291|  6B   | 18 |mid| -8  |   +0  |       |14|7 |2|52 |34 | 0 |TC[16-31] Ω |
291|  6B   | 18 |mid| -8  |   +0  |       |14|7 |2|52 |34 | 0 |TC[16-31] Ω Ω |
Couldn't find route from 291 to 295 |
295|  ???  | 22 |mid| +2  |  -12  |       |18|46|3|65 |43 | 0 |GRND |
Couldn't find route from 291 to 295 |
295|  ???  | 22 |mid| +2  |  -12  |       |18|46|3|65 |43 | 0 |GRND |
296|  ???  | 0  |  | +0  |   +0  |       |  |4 | |65530|-1 |-43| |
443|  66K  | 16 |mid| -4  |   +4  |       |18|7 |3|48 |32 | 0 |TC[6-17] |
Couldn't find route from 443 to 445 |
445|  ???  | 27 |mid| +2  |  +10  |       |22|5 |3|57 |30 | 0 | |
443|  66K  | 16 |mid| -4  |   +4  |       |18|7 |3|48 |32 | 0 |TC[6-17] |
Couldn't find route from 443 to 445 |
445|  ???  | 27 |mid| +2  |  +10  |       |22|5 |3|57 |30 | 0 | |
446|  ???  | 0  |  | +0  |   +0  |       |  |5 | |28 |-1 |-28| |
2:7 1:32 s:26 b:33 |
499|66[K]. | 0  |  | +0  |   +0  |       |  |5 | |70 |-1 |-21| |
452| 88A+B | 26 |mid| -24 |  -12  |       |12|4 |5|73 |47 | 0 |GI{HK}[5-16] |
453|88A+B. | 32 |mid| -10 |STN +0 |       |28|10|5|71 |39 |-15| |
Couldn't find route from 453 to 454 |
454|  ???  | 33 |mid| -32 |LNC -22|       |10|16|6|84 |51 | 0 |GRND |
455|  ???  | 42 |mid| -28 |LNC -18|       |10|12|4|89 |47 |29 |GRND |
456|  ???  | 47 |mid| -23 |LNC -13|       |10|12|4|89 |42 |30 |GRND |
457|  ???  | 52 |mid| -8  |STN +2 |       |10|12|4|79 |27 |35 |GRND |
277|  ???  | 20 |high| -9  |   +1  |       |8 |4 |3|58 |38 | 0 | |
277|  ???  | 20 |high| -9  |   +1  |       |8 |4 |3|58 |38 | 0 | |
278|  ???  | 36 |high| +6  |STN +10|       |12|10|2|62 |26 |-17|Ω |
278|  ???  | 36 |high| +6  |STN +10|       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-34| |
2:8 1:35 s:35 b:33 |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-8 |Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-8 |Ω Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-8 |Ω Ω Ω |
2:8 1:35 s:35 b:33 |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-8 |Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-8 |Ω Ω |
508|66[K]A | 18 |high| -14 |   -8  |   +2  |12|4 |4|52 |34 |-8 |Ω Ω Ω |
Couldn't find route from 508 to 511 |
511|  ???  | 50 |mid| -26 |  -16  |       |10|4 |3|95 |45 | 0 | |
512|  ???  | 68 |high| +4  |LNC +26|       |22|10|4|101|33 |-2 | |
277|  ???  | 20 |high| -9  |   +1  |       |8 |4 |3|58 |38 | 0 | |
277|  ???  | 20 |high| -9  |   +1  |       |8 |4 |3|58 |38 | 0 | |
278|  ???  | 36 |high| +6  |STN +10|       |12|10|2|62 |26 |-17|Ω |
278|  ???  | 36 |high| +6  |STN +10|       |12|10|2|62 |26 |-17|Ω Ω |
279| 4A[A] | 0  |  | +0  |   +0  |       |  |16| |39 |-1 |-34| |
2:8 1:35 s:35 b:33 |
513|66[K]A | 20 |high| -8  |STN +16|       |16|7 |3|55 |35 |-6 |Ω |
513|66[K]A | 20 |high| -6  |   +2  |       |16|7 |3|55 |35 |-6 |Ω Ω |
Couldn't find route from 513 to 514 |
514|  ???  | 20 |UB_high_41| -6  |STN +16|       |16|7 |3|55 |35 | 0 | |
Couldn't find route from 513 to 514 |
514|  ???  | 20 |UB_high_41| -6  |STN +16|       |16|7 |3|55 |35 | 0 | |
515|66[K]AA| 24 |high| -6  |STN -8 |       |10|7 |2|61 |37 |-3 | |
516|6[K]AA?| 42 |high| -44 |STN -34|       |35|7 |4|105|63 |11 |Ω |
516|6[K]AA?| 42 |smid| -44 |STN -34|       |35|7 |5|105|63 |11 |Ω Ω |
